12364,1709
23740,4467
26420,3605
15413,165
24006,5151
24711,7485
1752,6910
27562,4960
26048,4016
29238,885
25707,7632
1565,84
29879,9188
25676,3405
26829,9120
25707,7631
24949,4780
27390,2853
25567,8113
21209,9102
23965,8821
28640,4672
13358,14708
10482,13594
25038,8660
24796,2636
24897,665
26420,475
11544,11644
25494,7592
24095,8343
7527,7533
10068,20921
26445,6754
11462,2077
1850,22437
25246,8180
24362,9012
27105,3330
25933,8162
7576,7728
25933,8163
23704,862
3171,4579
13317,17300
21868,8473
26009,3973
27325,6692
25744,3174
12884,6884
27978,3971
26074,6991
28321,5931
23922,586
29903,992
24336,7181
29209,9180
26535,9122
4628,7504
4628,5569
27874,4215
23985,6904
28037,8945
20902,9523
29706,7181
29855,4593
29941,9473
2222,9444
1415,8588
22023,550
29599,3030
10846,5000
24704,5156
20743,9378
27219,6536
24704,4068
26054,6020
25422,7093
5390,7036
26368,383
28536,4055
29689,9138
26485,9753
24747,7709
2570,5868
27592,4739
12029,18336
24609,3062
29972,8628
27592,4738
13159,3410
16554,741
25744,4000
14160,21861
16519,429
26657,8795
16457,902
1415,6191
25052,4058
25855,3671
28084,9009
10541,20934
25227,9038
25413,894
24440,7351
29193,5007
28178,939
24673,5343
26009,6197
29369,9425
24280,287
24747,4209
10661,9774
14586,6406
3171,4127
8006,8777
29123,3353
13877,8327
10846,8549
16832,4674
12029,18328
29445,9357
29438,911
1509,5949
28966,55
24095,6364
20967,4637
27219,8737
27312,2780
23712,8598
26048,3594
28125,823
29664,657
15773,21914
23502,3673
26352,4399
23786,7953
14519,5447
3250,9338
21944,3757
29486,4900
5523,7961
26711,7368
25744,4063
27312,2779
24514,8401
10564,10884
27002,3226
28218,5667
24198,335
25744,5154
3748,9838
23845,9324
24711,9605
15413,9155
23957,9909
26054,7160
23922,9760
10909,9825
29725,9364
26633,8172
29904,9397
24220,6803
29066,4349
3599,9129
26633,8173
24440,7371
24789,9568
1896,20155
10574,11634
25246,8178
25246,8179
24747,6646
24999,9680
22461,492
25791,7798
25042,6768
25791,8882
25066,836
22498,2654
28377,4524
29608,9441
10024,390
10846,19739
13230,4264
6597,9155
27878,6937
28528,9129
23132,6141
26532,310
28404,7586
27816,9024
25872,5038
29303,4551
25879,5182
10290,7554
29717,8431
3100,9862
25249,9040
7527,905
24789,537
27035,6385
14282,16985
23877,6484
24006,3377
29787,9236
27709,727
25311,2942
26817,3927
24621,3727
2237,9723
11442,3092
25744,4898
25791,944
25286,892
24167,7947
24368,2450
2237,9722
26782,8874
27152,5532
26410,3034
24322,9103
13484,3723
22397,6280
10327,472
25175,7359
24789,3203
1338,8515
1896,8828
8984,9067
26157,323
28080,947
24415,8425
20891,5610
26499,5872
28641,6734
26351,6238
26589,877
25322,9131
21944,3558
13771,331
20891,5609
11822,6268
28430,4741
26095,9960
26390,5288
26432,7681
25241,5338
26635,8967
24893,2955
1503,5472
10290,9519
24893,2957
27438,5127
2729,3412
24893,2952
24893,2954
23656,3201
1636,4939
24378,6579
16386,2269
1247,7612
24198,4055
24940,5727
27623,6100
25716,5505
16832,9503
24136,9654
16751,21126
24440,6087
26410,6565
14519,21230
3883,7057
29321,891
26420,2906
28444,556
27825,8455
16542,23055
12796,17603
24440,6094
12298,14302
3757,7915
27623,7420
25503,9983
29941,9885
11837,5879
25339,8970
10927,9999
27725,386
10327,5008
25904,8279
26436,9373
1760,4555
6572,7755
28005,9080
1752,22413
25459,7420
2429,4402
26480,4706
27640,8781
1712,5973
23791,9619
29438,8361
29438,8360
11454,16332
26082,6901
24435,9115
24991,7082
29486,4979
24435,9114
4623,5392
28215,8403
1896,7538
27004,4507
25771,5112
27133,4288
25459,6100
11145,3516
26576,3679
11145,3515
24940,8810
26424,475
24198,3153
20891,2783
25187,8312
29838,3030
25961,835
1786,9654
11123,2593
26112,3143
24182,4028
24280,4471
24667,5333
23983,438
29133,9662
23623,3493
25225,7551
14697,6949
1339,6205
1339,796
23639,2397
10307,13950
27852,573
2749,4344
2242,6213
4551,4806
4551,4807
2297,8623
25156,6823
4551,4808
10442,12913
1752,21770
12154,6487
10988,19367
27220,8794
22498,4677
29187,9385
24493,8939
1752,9574
28808,9799
26351,4279
21021,23186
20967,23342
28231,2902
26426,475
6134,8542
27918,608
12884,7118
26426,7248
25247,7772
24360,6287
26480,7192
2256,493
1946,5976
25814,5448
10764,8741
27322,9004
29265,7783
23783,8955
15029,4812
15241,22377
10084,266
26426,3605
16904,22055
29838,9507
11442,4345
25744,2876
21248,23547
23740,3804
26422,7096
5081,5324
25956,7738
13328,3293
25673,6626
7437,7544
26368,8067
1896,9513
29302,4509
1768,2070
14048,4792
25062,6111
25042,653
29336,755
11291,7342
28817,6143
27875,8643
23708,8895
25444,308
10261,332
27860,6767
10327,3564
27453,5520
14802,20026
4625,8672
24017,4427
27250,3593
28670,9882
4625,8673
25125,879
26539,5202
25311,4197
27339,9917
28687,287
23930,3523
10622,1988
10701,1479
3719,6120
29486,6416
28865,9218
7730,9305
23677,8948
3355,7595
11704,235
24187,4975
11941,7642
28094,857
26532,3310
12298,13171
28810,7955
27822,9569
27665,4076
10528,746
28218,442
26048,2995
26563,6171
16519,7933
23656,9488
27315,6292
28779,5416
24053,6541
24108,8614
25662,6612
24967,7079
29895,5607
26782,855
26428,881
26649,5698
14231,2487
26401,8438
10093,6903
24704,6733
27205,8444
7964,9189
3738,7590
29073,7571
25725,8177
26532,3962
14756,18744
22397,2576
26740,372
24966,4310
28005,4591
21838,5579
28779,5442
25502,5114
25501,2766
28005,4592
25501,2769
14395,1642
22498,5108
25097,9806
25501,2767
24057,854
27765,6323
15106,7269
25042,2826
29239,9831
11075,4664
25683,9322
1752,3177
28909,5114
1636,5998
26350,5490
3744,6045
1696,23494
5523,9588
27646,657
26410,702
28076,4471
15413,15548
24995,838
29838,381
26009,4224
20967,6136
28687,4471
25879,5313
25843,9016
29501,561
25843,9017
26888,8463
24893,4777
28909,727
25051,7702
2168,7700
25318,5163
1702,4880
6134,7725
28998,7150
1725,1895
24893,3698
1896,23081
1045,7144
11853,17994
12599,5073
2664,5779
27066,7482
1434,21674
27870,6016
10084,14867
10909,8066
26419,2906
10687,10839
7916,8279
14228,2040
26469,9753
14556,3334
26505,7759
24700,942
29000,4593
23719,9243
3627,9992
26736,4055
25508,5644
1946,9630
26097,950
25310,6470
28918,9381
15021,17938
28430,6364
24479,5475
29599,9507
23796,926
21447,7089
29785,9236
14340,1644
25501,727
14928,23116
14644,18274
24733,5036
25636,648
16541,3002
28045,9953
23196,7890
25337,6687
25521,7490
26736,3153
29664,5067
25632,4046
26959,635
1364,6677
11669,17038
10622,11187
26694,896
29323,5533
24499,7472
1434,2825
23912,9457
21334,7457
26484,9753
25042,5065
27315,5108
29992,7671
13540,6211
13540,5367
5484,7098
24445,884
21230,309
24434,597
21210,6593
27203,6766
25238,5350
21096,7305
24019,9474
2146,9796
10393,1687
26082,7739
25251,4539
26553,8243
1936,5301
5001,9857
28536,335
26786,638
26082,6643
23754,9123
24278,9195
26801,551
26805,5348
29336,8156
1434,8345
4628,691
28436,7124
29474,8390
5960,9809
27620,8144
11291,8006
2652,7215
23795,5352
29336,8155
25502,727
28262,6303
29093,9984
20780,4097
26424,7248
29827,7136
27438,9272
27006,8856
27523,7616
25791,7627
27410,3255
11822,4789
21934,7638
25791,5203
24704,3622
28144,3796
26480,6322
22360,2462
22360,2463
13011,20244
23648,5507
12474,9940
27251,8983
29018,6963
28430,8343
25442,4408
10327,21983
29557,6672
26024,3839
27343,5113
16922,6201
28099,7648
11864,6173
28076,287
7960,8125
27646,8028
23708,2480
20790,383
20891,3062
27725,6213
22711,5485
29196,9221
26156,9789
27859,8359
1752,208
25444,8164
25444,8165
1434,23433
1792,4944
24995,7478
14034,5417
25855,4234
24701,9719
1598,6260
10837,20593
7099,7357
27273,8957
1896,20441
27273,8956
25294,8831
29290,3067
16347,5816
24254,8539
28300,6304
24440,7529
27840,7613
1434,21288
24167,4069
14525,2228
25524,5732
27019,5902
25054,7747
24379,598
24499,7241
27442,454
29463,9454
27002,4507
2453,599
24440,7530
12997,14217
25226,3909
9209,9847
25567,6513
25802,4607
10989,17304
25547,819
27004,439
29090,5763
26429,9641
26351,337
26768,8996
26768,8995
26768,8994
24458,4418
29073,7720
22498,6292
29458,9522
27442,3146
25065,5339
27251,8982
24918,6037
10909,16766
24918,6039
26095,907
28156,4505
13241,9866
25862,4101
25050,5503
28437,9879
16223,373
28377,5705
23796,8853
23839,7210
10989,8000
27028,46
13362,1716
29123,5462
14178,14744
26424,3605
24477,8465
1153,23457
28078,9949
23732,6582
29788,9236
2491,9569
8176,9797
1372,20939
12997,5050
28260,8459
1586,18524
27639,5971
2286,6121
20790,4225
27066,4976
25564,4037
1136,1949
2442,2989
1415,7110
24789,2873
14596,23359
25158,4963
25158,4962
23956,9339
24386,6469
27002,439
29599,8825
26842,5632
12544,19713
16569,18061
26059,4162
14063,22163
6597,7915
27442,6239
2242,5411
2570,3307
10072,19928
26419,475
11075,1747
11454,5044
29266,5069
24893,5248
10846,20822
26134,2848
14434,16876
29751,9303
1786,19745
24739,871
23652,5465
26702,4753
29664,3298
29727,3425
28968,7729
4698,6480
3757,9155
29021,937
24882,4592
24882,4591
25657,6818
27899,8577
25524,6747
6962,7200
27028,7635
13467,21117
25424,3142
15273,17484
6555,6562
10927,5660
25744,7862
5483,9956
2524,9728
24789,2836
4204,6037
29940,9071
14714,17700
25511,8543
29940,9072
4204,6039
26368,4041
25502,2769
10988,19443
27183,5316
21334,8005
26088,7116
27649,7425
25225,845
26515,5870
27219,7500
5436,6849
15773,20919
21943,3757
28946,5713
26498,5872
14195,2500
11214,2702
25791,9005
3049,405
12298,13736
27315,4677
14163,4152
1752,21041
22183,6161
14032,1987
14037,22042
13241,13251
25305,5041
2570,9052
25606,2931
26023,3838
27767,878
25606,2933
27211,5350
25606,2935
25606,2934
24949,3134
27822,6746
24684,5249
26048,5416
25651,828
29879,4408
2570,5939
24893,8326
25501,5114
25502,2767
29438,4965
25502,2766
24990,7082
21073,9356
25424,858
4276,4316
24322,5460
